time,speed,lateralAcceleration,elapsedDistance,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz
52.99,56.25597118,10.3182031,873.25,-13.93563852,1,3.2,2352.293174,120,39.64032852,565.9125119,220.4131945,0,0,60.25838168,23.66618089,1,73.41305788,1.3,1.8,-186.990929,6.167239293,5.647485067,-40.39845677,37.72949903,0,3116.512512
53,56.25597118,10.3182031,873.25,-13.93563852,1,3.2,2352.293174,120,39.64032852,565.9125119,220.4131945,0,0,60.25838168,23.66618089,1,73.41305788,1.3,1.8,-186.990929,6.167239293,5.647485067,-40.39845677,37.72949903,0,3116.512512
53.01,55.44157387,12.3708438,873.5,-12.26559988,1,3.2,2318.239878,120,39.06646985,549.6460911,214.0777032,0,0,52.82493404,19.17197156,1,63.82564505,1.3,1.8,-186.2853256,7.145951896,6.230885107,-40.1757276,37.6317609,0,3100.246091
53.02,55.44157387,12.3708438,873.5,-12.26559988,1,3.2,2318.239878,120,39.06646985,549.6460911,214.0777032,0,0,52.82493404,19.17197156,1,63.82564505,1.3,1.8,-186.2853256,7.145951896,6.230885107,-40.1757276,37.6317609,0,3100.246091
53.03,54.71525831,13.10118923,873.75,-11.501318,1,3.2,2287.869641,120,38.55467729,535.3390827,208.5053694,0,0,49.56060346,17.63198414,1,60.51835932,1.3,1.8,-185.4984374,7.807276415,4.157187073,-39.95141519,37.53660485,0,3085.939083
53.04,54.02550501,13.34317706,874,-10.54675017,1,3.2,2259.028223,120,38.06864804,521.9269388,203.2815699,0,0,45.34437992,16.87848336,1,58.88890481,1.3,1.8,-184.676976,8.219767319,2.562259479,-39.72557773,37.44444063,0,3072.526939
53.05,54.02550501,13.34317706,874,-10.54675017,1,3.2,2259.028223,120,38.06864804,521.9269388,203.2815699,0,0,45.34437992,16.87848336,1,58.88890481,1.3,1.8,-184.676976,8.219767319,2.562259479,-39.72557773,37.44444063,0,3072.526939
53.06,53.385415,13.63769555,874.25,-9.276361347,1,3.2,2232.263432,120,37.61761364,509.6327033,198.4931766,0,0,39.56716484,16.12498257,1,57.24956527,1.3,1.8,-183.817816,8.628497952,2.511838794,-39.49819753,37.35542789,0,3060.232703
53.07,53.385415,13.63769555,874.25,-9.276361347,1,3.2,2232.263432,120,37.61761364,509.6327033,198.4931766,0,0,39.56716484,16.12498257,1,57.24956527,1.3,1.8,-183.817816,8.628497952,2.511838794,-39.49819753,37.35542789,0,3060.232703
53.08,52.81636006,14.00284234,874.5,-7.366222703,1,3.2,2208.468908,120,37.21663354,498.8258808,194.284105,0,0,30.66865757,15.37148179,1,55.59826879,1.3,1.8,-182.9173884,8.913096597,1.733896306,-39.26925789,37.26974096,0,3049.425881
53.09,52.81636006,14.00284234,874.5,-7.366222703,1,3.2,2208.468908,120,37.21663354,498.8258808,194.284105,0,0,30.66865757,15.37148179,1,55.59826879,1.3,1.8,-182.9173884,8.913096597,1.733896306,-39.26925789,37.26974096,0,3049.425881
53.1,52.36054815,14.47158082,874.75,-6.936658894,1,3.2,2189.40954,120,36.89544926,490.2531712,190.945182,0,0,28.76416772,14.617981,1,53.93273452,1.3,1.8,-181.9541804,9.221419579,1.86290807,-39.03874358,37.18757095,0,3040.853171
53.11,51.9277395,14.52305371,875,-6.498190198,1,3.2,2171.312033,120,36.59047404,482.1818708,187.8015492,0,0,26.79865345,14.32636098,1,53.28378634,1.3,1.8,-180.9710222,9.404277594,1.096145347,-38.80671641,37.10923217,0,3032.781871
53.12,51.9277395,14.52305371,875,-6.498190198,1,3.2,2171.312033,120,36.59047404,482.1818708,187.8015492,0,0,26.79865345,14.32636098,1,53.28378634,1.3,1.8,-180.9710222,9.404277594,1.096145347,-38.80671641,37.10923217,0,3032.781871
53.13,51.51907267,14.57283842,875.25,-5.916573826,1,3.2,2154.223994,120,36.30251017,474.6222755,184.8572168,0,0,24.12761576,14.05357848,1,52.67434696,1.3,1.8,-179.9691686,9.550724144,0.871489428,-38.57321571,37.03483406,0,3025.222276
53.14,51.51907267,14.57283842,875.25,-5.916573826,1,3.2,2154.223994,120,36.30251017,474.6222755,184.8572168,0,0,24.12761576,14.05357848,1,52.67434696,1.3,1.8,-179.9691686,9.550724144,0.871489428,-38.57321571,37.03483406,0,3025.222276
53.15,51.1442564,14.64584497,875.5,-5.067050745,1,3.2,2138.551387,120,36.03839883,467.7413665,182.177221,0,0,20.14533784,13.78079598,1,52.06243912,1.3,1.8,-178.9478976,9.715543844,0.974631157,-38.33828297,36.96448004,0,3018.341367
53.16,51.1442564,14.64584497,875.5,-5.067050745,1,3.2,2138.551387,120,36.03839883,467.7413665,182.177221,0,0,20.14533784,13.78079598,1,52.06243912,1.3,1.8,-178.9478976,9.715543844,0.974631157,-38.33828297,36.96448004,0,3018.341367
53.17,50.82121722,14.75345168,875.75,-3.42433019,1,3.2,2125.043792,120,35.8107718,461.8512975,179.8831404,0,0,12.31455249,13.50801348,1,51.44792166,1.3,1.8,-177.9064444,9.827404731,0.658615136,-38.10196326,36.89827684,0,3012.451297
53.18,50.6019603,14.92788074,876,-3.44090727,1,3.2,2115.87576,120,35.65627414,457.8747831,178.3343564,0,0,12.44051336,13.23523097,1,50.83064701,1.3,1.8,-176.8362788,9.949842321,0.717736212,-37.86430546,36.83633455,0,3008.474783
53.19,50.6019603,14.92788074,876,-3.44090727,1,3.2,2115.87576,120,35.65627414,457.8747831,178.3343564,0,0,12.44051336,13.23523097,1,50.83064701,1.3,1.8,-176.8362788,9.949842321,0.717736212,-37.86430546,36.83633455,0,3008.474783
53.2,50.38067427,14.90569313,876.25,-3.376957462,1,3.2,2106.622882,120,35.50034667,453.8789003,176.7780288,0,0,12.17829149,13.13925598,1,50.61278264,1.3,1.8,-175.7589723,10.0092998,0.347034165,-37.62539354,36.77880838,0,3004.4789
53.21,50.38067427,14.90569313,876.25,-3.376957462,1,3.2,2106.622882,120,35.50034667,453.8789003,176.7780288,0,0,12.17829149,13.13925598,1,50.61278264,1.3,1.8,-175.7589723,10.0092998,0.347034165,-37.62539354,36.77880838,0,3004.4789
53.22,50.16255656,14.89111749,876.5,-3.275907771,1,3.2,2097.502485,120,35.34665174,449.9573678,175.2506593,0,0,11.73521217,13.03848203,1,50.38362915,1.3,1.8,-174.6738127,10.06034825,0.29669129,-37.38530067,36.72575296,0,3000.557368
53.23,50.16255656,14.89111749,876.5,-3.275907771,1,3.2,2097.502485,120,35.34665174,449.9573678,175.2506593,0,0,11.73521217,13.03848203,1,50.38362915,1.3,1.8,-174.6738127,10.06034825,0.29669129,-37.38530067,36.72575296,0,3000.557368
53.24,49.95006552,14.88023449,876.75,-3.101952406,1,3.2,2088.617362,120,35.19692159,446.1533591,173.7690633,0,0,10.93689366,12.93770809,1,50.15406253,1.3,1.8,-173.580683,10.14536777,0.492130998,-37.14410261,36.67722519,0,2996.753359
53.25,49.95006552,14.88023449,876.75,-3.101952406,1,3.2,2088.617362,120,35.19692159,446.1533591,173.7690633,0,0,10.93689366,12.93770809,1,50.15406253,1.3,1.8,-173.580683,10.14536777,0.492130998,-37.14410261,36.67722519,0,2996.753359
53.26,49.74804097,14.87598226,877,-0.834124892,1,3.2,2080.169886,120,35.05456658,442.5516959,172.3662774,0,0,1.49E-06,12.83693414,1,49.92407446,1.3,1.8,-172.4794634,10.15734089,0.069230018,-36.90187741,36.63328137,0,2993.151696
53.27,49.69365647,14.96092315,877.25,0,1,3.2,2077.895847,120,35.01624497,441.5846308,171.9896221,0,11.46486862,0,12.7361602,1,49.69365647,1.3,1.8,-171.3596421,10.18159316,0.140229511,-36.65870543,36.59397717,0,2992.184631
53.28,49.69365647,14.96092315,877.25,0,1,3.2,2077.895847,120,35.01624497,441.5846308,171.9896221,0,11.46486862,0,12.7361602,1,49.69365647,1.3,1.8,-171.3596421,10.18159316,0.140229511,-36.65870543,36.59397717,0,2992.184631
53.29,49.639272,14.78062858,877.5,-0.834124429,1,3.2,2075.621809,120,34.97792338,440.618624,171.6133791,99.9999975,90.92773022,0,12.86331491,1,49.9843223,1.8,1.3,-170.2520498,10.12297514,-0.3389364,-36.41471385,36.559419,0,2991.218624
53.3,49.639272,14.78062858,877.5,-0.834124429,1,3.2,2075.621809,120,34.97792338,440.618624,171.6133791,99.9999975,90.92773022,0,12.86331491,1,49.9843223,1.8,1.3,-170.2520498,10.12297514,-0.3389364,-36.41471385,36.559419,0,2991.218624
53.31,49.68814511,14.67511569,877.75,0.748773324,1,3.2,2077.665394,120,35.01236143,441.4866868,171.9514747,74.4282988,90.90985694,0,12.98132532,1,50.25347537,1.8,1.3,-169.1552539,10.03984339,-0.480151653,-36.17000075,36.52957154,0,2992.086687
53.32,49.68814511,14.67511569,877.75,0.748773324,1,3.2,2077.665394,120,35.01236143,441.4866868,171.9514747,74.4282988,90.90985694,0,12.98132532,1,50.25347537,1.8,1.3,-169.1552539,10.03984339,-0.480151653,-36.17000075,36.52957154,0,2992.086687
53.33,49.76503355,14.58795207,878,1.179149516,1,3.2,2080.880416,120,35.06654027,442.8540749,172.4840488,67.44713088,90.88170263,0,13.09933573,1,50.52205544,1.8,1.3,-168.0690534,10.0453639,0.031916732,-35.92466288,36.50440365,0,2993.454075
53.34,49.76503355,14.58795207,878,1.179149516,1,3.2,2080.880416,120,35.06654027,442.8540749,172.4840488,67.44713088,90.88170263,0,13.09933573,1,50.52205544,1.8,1.3,-168.0690534,10.0453639,0.031916732,-35.92466288,36.50440365,0,2993.454075
53.35,49.86151575,14.5138185,878.25,1.481925848,1,3.2,2084.914733,120,35.1345257,444.5729104,173.1535057,62.51673535,90.84631207,0,13.21734615,1,50.79007576,1.8,1.3,-166.993253,9.819488175,-1.307916373,-35.67879458,36.48388293,0,2995.17291
53.36,49.86151575,14.5138185,878.25,1.481925848,1,3.2,2084.914733,120,35.1345257,444.5729104,173.1535057,62.51673535,90.84631207,0,13.21734615,1,50.79007576,1.8,1.3,-166.993253,9.819488175,-1.307916373,-35.67879458,36.48388293,0,2995.17291
53.37,49.97306896,14.44981906,878.5,1.716732162,1,3.2,2089.579231,120,35.21313079,446.5643867,173.9291515,58.67659721,90.80530788,0,13.33535656,1,51.0575493,1.8,1.3,-165.8992539,9.623033304,-1.139762557,-35.43248788,36.46797582,0,2997.164387
53.38,50.09677689,13.65377293,878.75,1.908044638,1,3.2,2094.751967,120,35.30030061,448.7780563,174.7913377,55.53291075,90.75972876,0,14.1827972,1,52.96334137,1.8,1.3,-164.872831,9.199162137,-2.464654263,-35.18599141,36.45677741,0,2999.378056
53.39,50.09677689,13.65377293,878.75,1.908044638,1,3.2,2094.751967,120,35.30030061,448.7780563,174.7913377,55.53291075,90.75972876,0,14.1827972,1,52.96334137,1.8,1.3,-164.872831,9.199162137,-2.464654263,-35.18599141,36.45677741,0,2999.378056
53.4,50.31985923,12.98025684,879,3.449292067,1,3.2,2104.079956,120,35.45749383,452.7837976,176.3515051,30.55472334,90.67725116,0,15.05187308,1,54.89368665,1.8,1.3,-163.9083089,8.767508747,-2.516118261,-34.93941578,36.44999866,0,3003.383798
53.41,50.31985923,12.98025684,879,3.449292067,1,3.2,2104.079956,120,35.45749383,452.7837976,176.3515051,30.55472334,90.67725116,0,15.05187308,1,54.89368665,1.8,1.3,-163.9083089,8.767508747,-2.516118261,-34.93941578,36.44999866,0,3003.383798
53.42,50.60163534,12.40952486,879.25,4.376214337,1,3.2,2115.862172,120,35.65604516,457.8689023,178.332066,15.46530273,90.57254964,0,15.92094896,1,56.80369755,1.8,1.3,-162.9987565,8.238605304,-3.096719866,-34.69285009,36.4473725,0,3008.468902
53.43,50.60163534,12.40952486,879.25,4.376214337,1,3.2,2115.862172,120,35.65604516,457.8689023,178.332066,15.46530273,90.57254964,0,15.92094896,1,56.80369755,1.8,1.3,-162.9987565,8.238605304,-3.096719866,-34.69285009,36.4473725,0,3008.468902
53.44,50.92346123,11.91734437,879.5,5.026208754,1,3.2,2129.319034,120,35.88281724,463.711506,180.6076597,4.826747792,90.45225132,0,16.79002485,1,58.69700214,1.8,1.3,-162.1284543,7.879321068,-2.115382091,-34.44636932,36.44866016,0,3014.311506
53.45,51.26166658,11.21816257,879.75,5.315613235,1,3.2,2143.460789,120,36.12113099,469.8913883,183.0146176,0,90.3250085,0,18.07418453,1,61.47078812,1.8,1.3,-161.3360433,7.460977248,-2.478776558,-34.20013232,36.45368748,0,3020.491388
53.46,51.26166658,11.21816257,879.75,5.315613235,1,3.2,2143.460789,120,36.12113099,469.8913883,183.0146176,0,90.3250085,0,18.07418453,1,61.47078812,1.8,1.3,-161.3360433,7.460977248,-2.478776558,-34.20013232,36.45368748,0,3020.491388
53.47,51.59703292,10.9618981,880,5.305999173,1,3.2,2157.483833,120,36.35744424,476.0597885,185.4171034,0,90.19800209,0,18.73953,1,62.89944242,1.8,1.3,-160.5729425,7.178955886,-1.682134958,-33.95405064,36.46211759,0,3026.659788
53.48,51.59703292,10.9618981,880,5.305999173,1,3.2,2157.483833,120,36.35744424,476.0597885,185.4171034,0,90.19800209,0,18.73953,1,62.89944242,1.8,1.3,-160.5729425,7.178955886,-1.682134958,-33.95405064,36.46211759,0,3026.659788
53.49,51.92961688,10.72295233,880.25,5.296402974,1,3.2,2171.390534,120,36.59179692,482.2167368,187.8151289,0,90.07123147,0,19.40487547,1,64.32383994,1.8,1.3,-159.837102,7.088763101,-0.541480266,-33.70816872,36.47382119,0,3032.816737
53.5,51.92961688,10.72295233,880.25,5.296402974,1,3.2,2171.390534,120,36.59179692,482.2167368,187.8151289,0,90.07123147,0,19.40487547,1,64.32383994,1.8,1.3,-159.837102,7.088763101,-0.541480266,-33.70816872,36.47382119,0,3032.816737
53.51,52.25947319,10.49960352,880.5,5.28682459,1,3.2,2185.183181,120,36.82422758,488.3622631,190.2087057,0,89.94469602,0,20.07022094,1,65.74506747,1.8,1.3,-159.1266791,6.654457977,-2.624195465,-33.46252624,36.4886774,0,3038.962263
53.52,52.58665473,10.29035089,880.75,5.277263976,1,3.2,2198.863985,120,37.05477349,494.4963968,192.5978454,0,89.81839515,0,20.73556641,1,67.16415145,1.8,1.3,-158.3975402,6.313928076,-2.070648529,-33.21715864,36.50657293,0,3045.096397
53.53,52.58665473,10.29035089,880.75,5.277263976,1,3.2,2198.863985,120,37.05477349,494.4963968,192.5978454,0,89.81839515,0,20.73556641,1,67.16415145,1.8,1.3,-158.3975402,6.313928076,-2.070648529,-33.21715864,36.50657293,0,3045.096397
53.54,52.91121267,8.928997198,881,5.267721085,1,3.2,2212.435085,120,37.28347069,500.619167,194.9825591,0,89.69232825,0,24.19288953,1,74.53956735,1.8,1.3,-157.7770233,5.657030008,-4.019385274,-32.97274982,36.52752846,0,3051.219167
53.55,52.91121267,8.928997198,881,5.267721085,1,3.2,2212.435085,120,37.28347069,500.619167,194.9825591,0,89.69232825,0,24.19288953,1,74.53956735,1.8,1.3,-157.7770233,5.657030008,-4.019385274,-32.97274982,36.52752846,0,3051.219167
53.56,53.2331965,7.849668204,881.25,5.258195872,1,3.2,2225.898551,120,37.51035407,506.7306024,197.3628581,0,89.56649474,0,27.85536083,1,82.45094131,1.8,1.3,-157.2431639,5.006129453,-4.007268715,-32.72935246,36.55105523,0,3057.330602
53.57,53.55265412,7.021027269,881.5,5.248688293,1,3.2,2239.256386,120,37.73545737,512.8307311,199.7387534,0,89.44089403,0,31.51783213,1,90.58828134,1.8,1.3,-156.7750769,4.362475887,-3.986766803,-32.48696435,36.57676615,0,3063.430731
53.58,53.55265412,7.021027269,881.5,5.248688293,1,3.2,2239.256386,120,37.73545737,512.8307311,199.7387534,0,89.44089403,0,31.51783213,1,90.58828134,1.8,1.3,-156.7750769,4.362475887,-3.986766803,-32.48696435,36.57676615,0,3063.430731
53.59,53.86963192,6.36478054,881.75,5.239198304,1,3.2,2252.510529,120,37.95881329,518.9195812,202.1102558,0,89.31552554,0,35.18030344,1,99.07612071,1.8,1.3,-156.3585861,4.045965281,-1.972220076,-32.24558072,36.6043665,0,3069.519581
53.6,53.86963192,6.36478054,881.75,5.239198304,1,3.2,2252.510529,120,37.95881329,518.9195812,202.1102558,0,89.31552554,0,35.18030344,1,99.07612071,1.8,1.3,-156.3585861,4.045965281,-1.972220076,-32.24558072,36.6043665,0,3069.519581
53.61,54.18417484,5.832163361,882,5.229725861,1,3.2,2265.662861,120,38.18045349,524.9971802,204.4773762,0,89.19038871,0,38.84277474,1,108.0481035,1.8,1.3,-156.0110575,3.726085068,-2.005014388,-32.0051957,36.63362441,0,3075.59718
53.62,54.18417484,5.832163361,882,5.229725861,1,3.2,2265.662861,120,38.18045349,524.9971802,204.4773762,0,89.19038871,0,38.84277474,1,108.0481035,1.8,1.3,-156.0110575,3.726085068,-2.005014388,-32.0051957,36.63362441,0,3075.59718
53.63,54.49632646,6.053344555,882.25,5.220270921,1,3.2,2278.715202,120,38.40040868,531.0635553,206.840125,0,89.06548298,0,37.85594219,1,105.5747373,1.8,1.3,-155.6477949,3.685569333,-0.255436109,-31.76472755,36.66437372,0,3081.663555
53.64,54.806129,6.122364694,882.5,5.210833443,1,3.2,2291.669318,120,38.61870861,537.1187336,209.1985128,0,88.94080779,0,37.85594219,1,105.5747373,1.8,1.3,-155.2845938,3.685541441,-0.000176861,-31.5244183,36.6966525,0,3087.718734
53.65,54.806129,6.122364694,882.5,5.210833443,1,3.2,2291.669318,120,38.61870861,537.1187336,209.1985128,0,88.94080779,0,37.85594219,1,105.5747373,1.8,1.3,-155.2845938,3.685541441,-0.000176861,-31.5244183,36.6966525,0,3087.718734
53.66,55.11362343,6.191257509,882.75,5.201413383,1,3.2,2304.526923,120,38.83538215,543.1627417,211.5525501,0,88.81636259,0,37.85594219,1,105.5747373,1.8,1.3,-154.9214541,4.382864583,4.446817595,-31.28427767,36.73045969,0,3093.762742
53.67,55.4188495,6.260023302,883,5.192010701,1,3.2,2317.289678,120,39.0504573,549.195606,213.902247,0,88.69214684,0,37.85594219,1,105.5747373,1.8,1.3,-154.5583756,1.847907614,-16.25607389,-31.04431542,36.7657942,0,3099.795606
53.68,55.4188495,6.260023302,883,5.192010701,1,3.2,2317.289678,120,39.0504573,549.195606,213.902247,0,88.69214684,0,37.85594219,1,105.5747373,1.8,1.3,-154.5583756,1.847907614,-16.25607389,-31.04431542,36.7657942,0,3099.795606
53.69,55.7218458,6.328662368,883.25,5.182625355,1,3.2,2329.959198,120,39.26396126,555.2173525,216.2476137,0,88.56816,0,37.85594219,1,105.5747373,1.8,1.3,-153.9954227,1.560360717,-1.854181736,-30.80454127,36.80265485,0,3105.817353
53.7,55.7218458,6.328662368,883.25,5.182625355,1,3.2,2329.959198,120,39.26396126,555.2173525,216.2476137,0,88.56816,0,37.85594219,1,105.5747373,1.8,1.3,-153.9954227,1.560360717,-1.854181736,-30.80454127,36.80265485,0,3105.817353
53.71,56.02264979,-4.544142036,883.5,5.173257305,1,3.2,2342.537048,120,39.47592043,561.2280072,218.5886604,0,88.44440155,0,-53.29302764,1,119.5768704,1.8,1.3,-154.2420394,-1.486104515,-19.75185227,-30.54432698,36.84527896,0,3111.828007
53.72,56.32129787,-5.411520198,883.75,5.163906511,1,3.2,2355.024751,120,39.68636046,567.2275956,220.925397,0,88.32087094,0,-45.22942046,1,119.5768704,1.8,1.3,-154.5258364,-2.892900882,-9.170246147,-30.28579622,36.88648544,0,3117.827596
53.73,56.32129787,-5.411520198,883.75,5.163906511,1,3.2,2355.024751,120,39.68636046,567.2275956,220.925397,0,88.32087094,0,-45.22942046,1,119.5768704,1.8,1.3,-154.5258364,-2.892900882,-9.170246147,-30.28579622,36.88648544,0,3117.827596
53.74,56.61782542,-6.655148147,884,5.154572933,1,3.2,2367.423785,120,39.89530627,573.2161431,223.2578333,0,88.19756767,0,-37.16581329,1,103.8707333,1.8,1.3,-154.8589058,-4.371210262,-9.687776148,-30.02893481,36.92612227,0,3123.816143
53.75,56.91226681,-8.587778886,884.25,5.145256531,1,3.2,2379.735589,120,40.10278209,579.1936749,225.5859791,0,88.07449121,0,-29.10220612,1,85.18965256,1.8,1.3,-155.2640958,-5.24515744,-5.757374473,-29.77372498,36.96398668,0,3129.793675
53.76,56.91226681,-8.587778886,884.25,5.145256531,1,3.2,2379.735589,120,40.10278209,579.1936749,225.5859791,0,88.07449121,0,-29.10220612,1,85.18965256,1.8,1.3,-155.2640958,-5.24515744,-5.757374473,-29.77372498,36.96398668,0,3129.793675
53.77,56.7533539,-11.59607318,884.5,-14.56223168,1,3.2,2373.090788,120,39.99080535,575.963691,224.3279559,0,0,62.92115175,-21.43221783,1,68.64876914,1.3,1.8,-155.9157393,-6.51569135,-8.265281888,-29.52005192,36.99979154,0,3126.563691
53.78,56.7533539,-11.59607318,884.5,-14.56223168,1,3.2,2373.090788,120,39.99080535,575.963691,224.3279559,0,0,62.92115175,-21.43221783,1,68.64876914,1.3,1.8,-155.9157393,-6.51569135,-8.265281888,-29.52005192,36.99979154,0,3126.563691
53.79,55.90946039,-12.08429011,884.75,-13.25234145,1,3.2,2337.804135,120,39.39616242,558.9624633,217.70627,0,0,57.23287559,-19.95926098,1,65.5082247,1.3,1.8,-156.6127392,-7.241972576,-4.658905022,-29.26639859,37.03265585,0,3109.562463
53.8,55.13062676,-12.68617695,885,-11.37378815,1,3.2,2305.237902,120,38.84736341,543.4979401,211.6831041,0,0,48.76839365,-18.48630413,1,62.35626935,1.3,1.8,-157.3619476,-7.993456237,-4.761398626,-29.01278073,37.0623833,0,3094.09794
53.81,55.13062676,-12.68617695,885,-11.37378815,1,3.2,2305.237902,120,38.84736341,543.4979401,211.6831041,0,0,48.76839365,-18.48630413,1,62.35626935,1.3,1.8,-157.3619476,-7.993456237,-4.761398626,-29.01278073,37.0623833,0,3094.09794
53.82,54.45388769,-13.44816454,885.25,-8.115881165,1,3.2,2276.940662,120,38.37050453,530.2367505,206.5180987,18.13934807,0,33.66589038,-17.01334728,1,59.18121906,1.3,1.8,-158.1718774,-8.395185347,-2.522578791,-28.75921908,37.08874796,0,3080.836751
53.83,54.45388769,-13.44816454,885.25,-8.115881165,1,3.2,2276.940662,120,38.37050453,530.2367505,206.5180987,18.13934807,0,33.66589038,-17.01334728,1,59.18121906,1.3,1.8,-158.1718774,-8.395185347,-2.522578791,-28.75921908,37.08874796,0,3080.836751
53.84,53.96663374,-14.46051403,885.5,-8.52721402,1,3.2,2256.566574,120,38.02716487,520.7900773,202.8387819,0,0,35.78868026,-15.54039043,1,55.96958549,1.3,1.8,-159.0996655,-8.9340188,-3.351090867,-28.50574106,37.11148711,0,3071.390077
53.85,53.44973363,-14.29342744,885.75,-8.105404571,1,3.2,2234.952858,120,37.66293526,510.8614517,198.9717529,0,0,33.97248999,-15.4223199,1,55.71010161,1.3,1.8,-160.0274206,-9.131251201,-1.215238476,-28.25206112,37.13010913,0,3061.461452
53.86,53.44973363,-14.29342744,885.75,-8.105404571,1,3.2,2234.952858,120,37.66293526,510.8614517,198.9717529,0,0,33.97248999,-15.4223199,1,55.71010161,1.3,1.8,-160.0274206,-9.131251201,-1.215238476,-28.25206112,37.13010913,0,3061.461452
53.87,52.95380113,-14.35252861,886,-7.58840232,1,3.2,2214.215883,120,37.31348032,501.4253923,195.29657,0,0,31.68236748,-15.07512276,1,54.9450312,1.3,1.8,-160.9763914,-9.290622878,-0.973274648,-27.99829913,37.14461056,0,3052.025392
53.88,52.95380113,-14.35252861,886,-7.58840232,1,3.2,2214.215883,120,37.31348032,501.4253923,195.29657,0,0,31.68236748,-15.07512276,1,54.9450312,1.3,1.8,-160.9763914,-9.290622878,-0.973274648,-27.99829913,37.14461056,0,3052.025392
53.89,52.48535765,-14.43210694,886.25,-6.924376721,1,3.2,2194.628338,120,36.9833953,492.593146,191.8565619,0,0,28.66597037,-14.72792561,1,54.17673712,1.3,1.8,-161.9475762,-9.477892577,-1.134255213,-27.74452076,37.15489956,0,3043.193146
53.9,52.48535765,-14.43210694,886.25,-6.924376721,1,3.2,2194.628338,120,36.9833953,492.593146,191.8565619,0,0,28.66597037,-14.72792561,1,54.17673712,1.3,1.8,-161.9475762,-9.477892577,-1.134255213,-27.74452076,37.15489956,0,3043.193146
53.91,52.05436632,-14.53879592,886.5,-6.001286121,1,3.2,2176.60682,120,36.67970064,484.5363582,188.7185816,0,0,24.38064755,-14.38072847,1,53.40496886,1.3,1.8,-162.9420448,-9.568634699,-0.545634311,-27.49079624,37.16088113,0,3035.136358
53.92,51.67811095,-14.68389567,886.75,-6.77735017,1,3.2,2160.874038,120,36.41457524,477.5570961,186.000279,0,0,28.21450536,-14.03353133,1,52.62946275,1.3,1.8,-163.9726487,-9.676360366,-0.642386168,-27.23720076,37.16245698,0,3028.157096
53.93,51.67811095,-14.68389567,886.75,-6.77735017,1,3.2,2160.874038,120,36.41457524,477.5570961,186.000279,0,0,28.21450536,-14.03353133,1,52.62946275,1.3,1.8,-163.9726487,-9.676360366,-0.642386168,-27.23720076,37.16245698,0,3028.157096
53.94,51.24964723,-14.48781379,887,-7.328820222,1,3.2,2142.95821,120,36.11266164,469.6710628,182.9288046,0,0,31.00295839,-13.98858879,1,52.52879077,1.3,1.8,-165.0052774,-9.675332558,0.006073075,-26.98374698,37.15947281,0,3020.271063
53.95,51.24964723,-14.48781379,887,-7.328820222,1,3.2,2142.95821,120,36.11266164,469.6710628,182.9288046,0,0,31.00295839,-13.98858879,1,52.52879077,1.3,1.8,-165.0052774,-9.675332558,0.006073075,-26.98374698,37.15947281,0,3020.271063
53.96,50.78205335,-14.31671012,887.25,-7.902086496,1,3.2,2123.40619,120,35.78317529,461.1397475,179.606004,0,0,33.92469733,-13.89863922,1,52.32709776,1.3,1.8,-166.0449718,-9.647701803,0.161626189,-26.73052779,37.15192559,0,3011.739748
53.97,50.78205335,-14.31671012,887.25,-7.902086496,1,3.2,2123.40619,120,35.78317529,461.1397475,179.606004,0,0,33.92469733,-13.89863922,1,52.32709776,1.3,1.8,-166.0449718,-9.647701803,0.161626189,-26.73052779,37.15192559,0,3011.739748
53.98,50.27277652,-14.12239234,887.5,-8.492032387,1,3.2,2102.111234,120,35.42431736,451.9368829,176.0216464,0,0,36.95862846,-13.80868965,1,52.12512777,1.3,1.8,-167.0918278,-9.571724778,0.439535702,-26.47762761,37.13979166,0,3002.536883
53.99,50.27277652,-14.12239234,887.5,-8.492032387,1,3.2,2102.111234,120,35.42431736,451.9368829,176.0216464,0,0,36.95862846,-13.80868965,1,52.12512777,1.3,1.8,-167.0918278,-9.571724778,0.439535702,-26.47762761,37.13979166,0,3002.536883
54,49.71938705,-13.90376128,887.75,-9.093935806,1,3.2,2078.971748,120,35.03437582,442.0420402,172.1677753,0,0,40.08542364,-13.71874008,1,51.92287568,1.3,1.8,-168.145943,-9.584138509,-0.070948416,-26.22513238,37.12304861,0,2992.64204
54.01,49.1195371,-13.6598589,888,-8.644074905,1,3.2,2053.889558,120,34.61169626,431.4401651,168.0385272,0,0,38.11107861,-13.62879051,1,51.72033629,1.3,1.8,-169.1948223,-9.602266907,-0.102392568,-25.97312949,37.10167531,0,2982.040165
54.02,49.1195371,-13.6598589,888,-8.644074905,1,3.2,2053.889558,120,34.61169626,431.4401651,168.0385272,0,0,38.11107861,-13.62879051,1,51.72033629,1.3,1.8,-169.1948223,-9.602266907,-0.102392568,-25.97312949,37.10167531,0,2982.040165
54.03,48.54258382,-13.73834189,888.25,-8.015859045,1,3.2,2029.764773,120,34.20515067,421.3643814,164.1141826,0,0,35.23918179,-13.23446705,1,50.82891433,1.3,1.8,-170.2739146,-9.740307396,-0.770988111,-25.72177075,37.07571434,0,2971.964381
