time,speed,engineSpeed,power
465.88,42.02055244,1757.051857,29.60945244
465.89,41.97133204,1754.99375,29.57476968
465.9,41.97133204,1754.99375,29.57476968
465.91,42.24814425,1766.568406,29.76982323
465.92,42.24814425,1766.568406,29.76982323
465.93,41.57390025,1738.375495,29.29472248
465.94,41.57390025,1738.375495,29.29472248
465.95,41.57390025,1738.375495,29.29472248
465.96,40.95530922,1712.509664,28.85883717
465.97,40.95530922,1712.509664,28.85883717
465.98,40.27194361,1683.935341,28.37730896
465.99,40.27194361,1683.935341,28.37730896
466,39.52187866,1652.572046,27.84878158
466.01,39.52187866,1652.572046,27.84878158
466.02,39.52187866,1652.572046,27.84878158
466.03,38.69727598,1618.092022,27.26773178
466.04,38.69727598,1618.092022,27.26773178
466.05,37.94184052,1586.504163,26.73542011
466.06,37.94184052,1586.504163,26.73542011
466.07,37.23976755,1557.147608,26.2407099
466.08,37.23976755,1557.147608,26.2407099
466.09,37.23976755,1557.147608,26.2407099
466.1,36.63558287,1531.884166,25.81497591
466.11,36.63558287,1531.884166,25.81497591
466.12,36.58957349,1529.960325,25.78255576
466.13,36.58957349,1529.960325,25.78255576
466.14,36.58957349,1529.960325,25.78255576
466.15,36.54356411,1528.036484,25.75013561
466.16,36.54356411,1528.036484,25.75013561
466.17,36.6597059,1532.892849,25.83197401
466.18,36.6597059,1532.892849,25.83197401
466.19,36.6597059,1532.892849,25.83197401
466.2,36.7287347,1535.779227,25.88061461
466.21,36.7287347,1535.779227,25.88061461
466.22,36.71075214,1535.027302,25.86794334
466.23,36.71075214,1535.027302,25.86794334
466.24,36.71075214,1535.027302,25.86794334
466.25,36.66467656,1533.100693,25.83547655
466.26,36.66467656,1533.100693,25.83547655
466.27,36.86872837,1541.632937,25.97926005
466.28,36.86872837,1541.632937,25.97926005
466.29,36.86872837,1541.632937,25.97926005
466.3,37.13825081,1552.902777,26.16917692
466.31,37.13825081,1552.902777,26.16917692
466.32,37.44991159,1565.934594,26.38878625
466.33,37.44991159,1565.934594,26.38878625
466.34,37.75445133,1578.668651,26.60337778
466.35,37.75445133,1578.668651,26.60337778
466.36,37.75445133,1578.668651,26.60337778
466.37,38.02024075,1589.782398,26.79066421
466.38,38.02024075,1589.782398,26.79066421
466.39,38.24586934,1599.216856,26.94965163
466.4,38.24586934,1599.216856,26.94965163
466.41,38.42932924,1606.888068,27.0789252
466.42,38.42932924,1606.888068,27.0789252
466.43,38.42932924,1606.888068,27.0789252
466.44,38.12166364,1594.023306,26.86213106
466.45,38.12166364,1594.023306,26.86213106
466.46,37.63880366,1573.832947,26.52188756
466.47,37.63880366,1573.832947,26.52188756
466.48,37.63880366,1573.832947,26.52188756
466.49,37.2053082,1555.706722,26.21642839
466.5,37.2053082,1555.706722,26.21642839
466.51,36.80089192,1538.796416,25.93145963
466.52,36.80089192,1538.796416,25.93145963
466.53,36.80089192,1538.796416,25.93145963
466.54,36.75479219,1536.868797,25.89897582
466.55,36.75479219,1536.868797,25.89897582
466.56,36.70869246,1534.941178,25.86649201
466.57,36.70869246,1534.941178,25.86649201
466.58,36.70869246,1534.941178,25.86649201
466.59,36.83365298,1540.166291,25.95454445
466.6,36.83365298,1540.166291,25.95454445
466.61,37.03367698,1548.530115,26.09548979
466.62,37.03367698,1548.530115,26.09548979
466.63,37.27755591,1558.727695,26.26733717
466.64,37.27755591,1558.727695,26.26733717
466.65,37.27755591,1558.727695,26.26733717
466.66,37.55175092,1570.192914,26.46054653
466.67,37.55175092,1570.192914,26.46054653
466.68,37.88215346,1584.008401,26.69336209
466.69,37.88215346,1584.008401,26.69336209
466.7,37.88215346,1584.008401,26.69336209
466.71,38.26738276,1600.11642,26.96481089
466.72,38.26738276,1600.11642,26.96481089
466.73,38.68957623,1617.770063,27.26230621
466.74,38.68957623,1617.770063,27.26230621
466.75,39.16026448,1637.451472,27.59397299
466.76,39.16026448,1637.451472,27.59397299
466.77,39.16026448,1637.451472,27.59397299
466.78,39.62445189,1656.861054,27.921059
466.79,39.62445189,1656.861054,27.921059
466.8,40.08236962,1676.008474,28.24372713
466.81,40.08236962,1676.008474,28.24372713
466.82,40.53423515,1694.902828,28.56213063
466.83,40.53423515,1694.902828,28.56213063
466.84,40.98025337,1713.552681,28.87641387
466.85,40.98025337,1713.552681,28.87641387
466.86,41.42061761,1731.966119,29.18671308
466.87,41.42061761,1731.966119,29.18671308
466.88,41.42061761,1731.966119,29.18671308
466.89,41.8555105,1750.150776,29.49315694
466.9,41.8555105,1750.150776,29.49315694
466.91,42.28510482,1768.113879,29.7958672
466.92,42.28510482,1768.113879,29.7958672
466.93,42.7095642,1785.862269,30.09495918
466.94,42.7095642,1785.862269,30.09495918
466.95,43.12904384,1803.402435,30.39054221
466.96,43.12904384,1803.402435,30.39054221
466.97,43.54369106,1820.740538,30.68272011
466.98,43.54369106,1820.740538,30.68272011
466.99,43.95364586,1837.882432,30.97159155
467,43.95364586,1837.882432,30.97159155
467.01,44.35904146,1854.833686,31.25725038
467.02,44.35904146,1854.833686,31.25725038
467.03,44.76000471,1871.599607,31.53978598
467.04,44.76000471,1871.599607,31.53978598
467.05,45.15665655,1888.185249,31.81928359
467.06,45.15665655,1888.185249,31.81928359
467.07,45.54911234,1904.595437,32.09582448
467.08,45.54911234,1904.595437,32.09582448
467.09,45.93748228,1920.834779,32.36948631
467.1,45.93748228,1920.834779,32.36948631
467.11,46.32187168,1936.907678,32.64034328
467.12,46.32187168,1936.907678,32.64034328
467.13,46.70238127,1952.818347,32.90846638
467.14,46.70238127,1952.818347,32.90846638
467.15,47.07910752,1968.570819,33.17392357
467.16,47.07910752,1968.570819,33.17392357
467.17,47.45214282,1984.168956,33.43677997
467.18,47.45214282,1984.168956,33.43677997
467.19,47.82157576,1999.616465,33.69709799
467.2,47.82157576,1999.616465,33.69709799
467.21,48.18749135,2014.916898,33.95493754
467.22,48.18749135,2014.916898,33.95493754
467.23,48.54997123,2030.07367,34.21035614
467.24,48.90909379,2045.090059,34.46340904
467.25,48.90909379,2045.090059,34.46340904
467.26,49.26493444,2059.969218,34.71414936
467.27,49.26493444,2059.969218,34.71414936
467.28,49.61756571,2074.71418,34.96262822
467.29,49.61756571,2074.71418,34.96262822
467.3,49.96705742,2089.327864,35.20889481
467.31,49.96705742,2089.327864,35.20889481
467.32,50.31347683,2103.813081,35.45299652
467.33,50.31347683,2103.813081,35.45299652
467.34,50.65688872,2118.172543,35.69497902
467.35,50.99735562,2132.408862,35.93488634
467.36,50.99735562,2132.408862,35.93488634
467.37,51.3349378,2146.524559,36.17276098
467.38,51.3349378,2146.524559,36.17276098
467.39,51.66969348,2160.522069,36.40864394
467.4,51.66969348,2160.522069,36.40864394
467.41,52.00167885,2174.403741,36.64257482
467.42,52.33094824,2188.171846,36.87459192
467.43,52.33094824,2188.171846,36.87459192
467.44,52.65755416,2201.828581,37.10473221
467.45,52.65755416,2201.828581,37.10473221
467.46,52.98154738,2215.376068,37.3330315
467.47,53.30297706,2228.816363,37.55952439
467.48,53.30297706,2228.816363,37.55952439
467.49,53.62189076,2242.151454,37.78424443
467.5,53.62189076,2242.151454,37.78424443
467.51,53.93833454,2255.383268,38.00722406
467.52,54.25235306,2268.513672,38.22849474
467.53,54.25235306,2268.513672,38.22849474
467.54,54.56398958,2281.544475,38.44808697
467.55,54.56398958,2281.544475,38.44808697
467.56,54.87328604,2294.47743,38.66603029
467.57,55.18028316,2307.31424,38.8823534
467.58,55.18028316,2307.31424,38.8823534
467.59,55.48502041,2320.056556,39.09708411
467.6,55.48502041,2320.056556,39.09708411
467.61,55.78753614,2332.705981,39.31024945
467.62,56.08786759,2345.264072,39.52187565
467.63,56.08786759,2345.264072,39.52187565
467.64,56.38605092,2357.732341,39.73198819
467.65,56.38605092,2357.732341,39.73198819
467.66,56.68212127,2370.112259,39.94061184
467.67,56.97611283,2382.405253,40.14777068
467.68,56.97611283,2382.405253,40.14777068
467.69,57.26805882,2394.612714,40.35348813
467.7,57.55799157,2406.735993,40.55778697
467.71,57.55799157,2406.735993,40.55778697
467.72,57.84594252,2418.776405,40.76068935
467.73,58.1319423,2430.73523,40.96221685
467.74,58.1319423,2430.73523,40.96221685
467.75,58.41602072,2442.613715,41.16239047
467.76,58.6982068,2454.413074,41.36123068
467.77,58.6982068,2454.413074,41.36123068
467.78,58.97852884,2466.134489,41.5587574
467.79,58.97852884,2466.134489,41.5587574
467.8,59.25701439,2477.779114,41.75499006
467.81,59.53369034,2489.348072,41.9499476
467.82,59.53369034,2489.348072,41.9499476
467.83,59.80858287,2500.842457,42.14364846
467.84,60.08171754,2512.263339,42.33611066
467.85,60.08171754,2512.263339,42.33611066
467.86,60.35311927,2523.611761,42.52735177
467.87,60.6228124,2534.888738,42.71738891
467.88,60.6228124,2534.888738,42.71738891
467.89,60.89082065,2546.095263,42.90623882
467.9,61.15716722,2557.232307,43.09391784
467.91,61.42187473,2568.300815,43.28044191
467.92,61.42187473,2568.300815,43.28044191
467.93,61.68496529,2579.301712,43.4658266
467.94,61.94646049,2590.2359,43.65008715
467.95,61.94646049,2590.2359,43.65008715
467.96,62.20638146,2601.104263,43.83323842
467.97,62.46474881,2611.907663,44.01529494
467.98,62.46474881,2611.907663,44.01529494
467.99,62.72158271,2622.646943,44.19627093
468,62.97690289,2633.322928,44.37618029
468.01,62.97690289,2633.322928,44.37618029
468.02,63.23072862,2643.936424,44.55503661
468.03,63.48307879,2654.488221,44.73285317
468.04,63.73397185,2664.97909,44.909643
468.05,63.73397185,2664.97909,44.909643
468.06,63.98342587,2675.409787,45.08541881
468.07,64.23145853,2685.781051,45.26019308
468.08,64.23145853,2685.781051,45.26019308
468.09,64.47808714,2696.093606,45.43397799
468.1,64.72332866,2706.348162,45.60678551
468.11,64.9671997,2716.545411,45.77862732
468.12,64.9671997,2716.545411,45.77862732
468.13,65.20971651,2726.686035,45.94951489
468.14,65.45089503,2736.770699,46.11945944
468.15,65.45089503,2736.770699,46.11945944
468.16,65.69075088,2746.800057,46.28847198
468.17,65.92929935,2756.774749,46.45656329
468.18,66.16655546,2766.695401,46.62374394
468.19,66.16655546,2766.695401,46.62374394
468.2,66.4025339,2776.562628,46.7900243
468.21,66.63724909,2786.377034,46.95541452
468.22,66.87071519,2796.139211,47.11992457
468.23,66.87071519,2796.139211,47.11992457
468.24,67.10294606,2805.849737,47.28356423
468.25,67.33395532,2815.509183,47.44634309
468.26,67.56375631,2825.118106,47.60827055
468.27,67.56375631,2825.118106,47.60827055
468.28,67.79236214,2834.677054,47.76935586
468.29,68.01978568,2844.186566,47.92960807
468.3,68.24603954,2853.64717,48.08903608
468.31,68.24603954,2853.64717,48.08903608
468.32,68.47113613,2863.059383,48.24764862
468.33,68.69508762,2872.423714,48.40545428
468.34,68.91790596,2881.740664,48.56246148
468.35,68.91790596,2881.740664,48.56246148
468.36,69.13960289,2891.010723,48.71867848
468.37,69.36018994,2900.234373,48.87411341
468.38,69.57967844,2909.412089,49.02877426
468.39,69.57967844,2909.412089,49.02877426
468.4,69.79807953,2918.544335,49.18266887
468.41,70.01540415,2927.63157,49.33580496
468.42,70.23166305,2936.674242,49.4881901
468.43,70.44686679,2945.672795,49.63983173
468.44,70.44686679,2945.672795,49.63983173
468.45,70.66102578,2954.627662,49.79073718
468.46,70.87415023,2963.53927,49.94091364
468.47,71.08625018,2972.40804,50.09036821
468.48,71.29733551,2981.234384,50.23910783
468.49,71.29733551,2981.234384,50.23910783
468.5,71.50741595,2990.01871,50.38713936
468.51,71.71650104,2998.761417,50.53446953
468.52,71.9246002,3007.462897,50.68110497
468.53,71.9246002,3007.462897,50.68110497
468.54,72.13172268,3016.123539,50.8270522
468.55,72.33787759,3024.743722,50.97231764
468.56,72.54307387,3033.323821,51.11690759
468.57,72.74732036,3041.864206,51.26082828
468.58,72.95062574,3050.365238,51.40408581
468.59,72.95062574,3050.365238,51.40408581
468.6,73.15299854,3058.827276,51.54668622
468.61,73.35444719,3067.250672,51.68863543
468.62,73.55497997,3075.635771,51.82993928
468.63,73.75460504,3083.982914,51.97060352
468.64,73.75460504,3083.982914,51.97060352
468.65,73.95333043,3092.292439,52.1106338
468.66,74.15116406,3100.564675,52.25003572
468.67,74.34811372,3108.79995,52.38881475
468.68,74.5441871,3116.998583,52.52697632
468.69,74.73939175,3125.160891,52.66452574
468.7,74.73939175,3125.160891,52.66452574
468.71,74.93373514,3133.287186,52.80146829
468.72,75.12722462,3141.377776,52.93780913
468.73,75.31986741,3149.432962,53.07355336
468.74,75.51167067,3157.453044,53.20870602
468.75,75.70264142,3165.438315,53.34327206
468.76,75.70264142,3165.438315,53.34327206
468.77,75.8927866,3173.389066,53.47725637
468.78,76.08211304,3181.305582,53.61066376
468.79,76.27062748,3189.188145,53.74349898
468.8,76.45833658,3197.037033,53.87576672
468.81,76.64524688,3204.85252,54.0074716
468.82,76.64524688,3204.85252,54.0074716
468.83,76.83136485,3212.634877,54.13861817
468.84,77.01669686,3220.384369,54.26921091
468.85,77.02299435,3220.647693,54.27364839
468.86,75.89003343,3173.273945,53.47531637
468.87,74.7510852,3125.649842,52.67276544
468.88,74.7510852,3125.649842,52.67276544
468.89,73.60575465,3077.758868,51.86571726
468.9,72.45362083,3029.583422,51.0538752
468.91,71.29444637,2981.113577,50.23707202
468.92,70.12753141,2932.320071,49.41481455
468.93,70.12753141,2932.320071,49.41481455
468.94,68.95236077,2883.181361,48.58673979
468.95,67.76838102,2833.674306,47.75245775
468.96,66.57481724,2783.766502,46.9114224
468.97,66.57481724,2783.766502,46.9114224
468.98,65.37121169,2733.438811,46.0633112
468.99,64.15686812,2682.66212,45.20763353
469,64.15686812,2682.66212,45.20763353
469.01,62.93103109,2631.40484,44.34385709
469.02,61.69287856,2579.632598,43.47140263
469.03,61.69287856,2579.632598,43.47140263
469.04,60.44151324,2527.307875,42.58963788
469.05,59.17957025,2474.540857,41.70041966
469.06,59.17957025,2474.540857,41.70041966
469.07,57.9060768,2421.290866,40.8030625
469.08,57.9060768,2421.290866,40.8030625
469.09,56.63266449,2368.044268,39.90576251
469.1,55.39540541,2316.309385,39.0339376
469.11,55.39540541,2316.309385,39.0339376
469.12,54.16883864,2265.021591,38.16964696
469.13,54.16883864,2265.021591,38.16964696
469.14,52.97647803,2215.164098,37.32945942
469.15,51.88579066,2169.55798,36.56091512
469.16,51.88579066,2169.55798,36.56091512
469.17,50.8656279,2126.900785,35.84206544
469.18,50.8656279,2126.900785,35.84206544
469.19,49.88738713,2085.996522,35.15275576
469.2,49.88738713,2085.996522,35.15275576
469.21,48.97704334,2047.931309,34.51128915
469.22,48.97704334,2047.931309,34.51128915
469.23,48.18488425,2014.807885,33.95310047
469.24,48.18488425,2014.807885,33.95310047
469.25,47.40277868,1982.104839,33.40199592
469.26,47.40277868,1982.104839,33.40199592
469.27,46.63580198,1950.034394,32.86155181
469.28,46.63580198,1950.034394,32.86155181
469.29,45.8899512,1918.847309,32.33599391
469.3,45.8899512,1918.847309,32.33599391
469.31,45.1739243,1888.907284,31.83145117
469.32,45.1739243,1888.907284,31.83145117
469.33,44.43515078,1858.01613,31.31088021
469.34,44.43515078,1858.01613,31.31088021
469.35,43.68952073,1826.838275,30.78547785
469.36,43.68952073,1826.838275,30.78547785
469.37,42.9366871,1795.35921,30.25499954
469.38,42.9366871,1795.35921,30.25499954
469.39,42.17628943,1763.563861,29.71919129
469.4,42.17628943,1763.563861,29.71919129
469.41,41.43435246,1732.540429,29.19639123
469.42,41.43435246,1732.540429,29.19639123
469.43,41.43435246,1732.540429,29.19639123
469.44,40.75743069,1704.23555,28.71940362
469.45,40.75743069,1704.23555,28.71940362
469.46,40.19472065,1680.706332,28.32289441
469.47,40.19472065,1680.706332,28.32289441
469.48,40.0110437,1673.026045,28.19346788
469.49,40.0110437,1673.026045,28.19346788
469.5,39.5984425,1655.773494,27.90273169
469.51,39.5984425,1655.773494,27.90273169
469.52,39.5984425,1655.773494,27.90273169
469.53,39.19969991,1639.100429,27.62176085
469.54,39.19969991,1639.100429,27.62176085
469.55,38.82712324,1623.521469,27.35922763
469.56,38.82712324,1623.521469,27.35922763
469.57,38.55088558,1611.970837,27.16457892
469.58,38.55088558,1611.970837,27.16457892
469.59,38.55088558,1611.970837,27.16457892
469.6,38.25630613,1599.653261,26.95700583
469.61,38.25630613,1599.653261,26.95700583
469.62,37.92900828,1585.967594,26.72637797
469.63,37.92900828,1585.967594,26.72637797
469.64,37.92900828,1585.967594,26.72637797
469.65,37.55078246,1570.152419,26.45986411
469.66,37.55078246,1570.152419,26.45986411
469.67,37.14076702,1553.00799,26.17094995
469.68,37.14076702,1553.00799,26.17094995
469.69,37.14076702,1553.00799,26.17094995
469.7,36.76976486,1537.494866,25.90952619
469.71,36.76976486,1537.494866,25.90952619
469.72,36.53301679,1527.595457,25.74270352
469.73,36.53301679,1527.595457,25.74270352
469.74,36.53301679,1527.595457,25.74270352
469.75,36.4870632,1525.673949,25.71032269
469.76,36.4870632,1525.673949,25.71032269
469.77,36.44110961,1523.75244,25.67794185
469.78,36.44110961,1523.75244,25.67794185
469.79,36.3892139,1521.582468,25.64137395
469.8,36.3892139,1521.582468,25.64137395
469.81,36.3892139,1521.582468,25.64137395
469.82,36.12430501,1510.505539,25.45470798
469.83,36.12430501,1510.505539,25.45470798
469.84,36.12430501,1510.505539,25.45470798
469.85,35.8469938,1498.910019,25.25930281
469.86,35.8469938,1498.910019,25.25930281
469.87,35.53963998,1486.058293,25.04272835
469.88,35.53963998,1486.058293,25.04272835
469.89,35.53963998,1486.058293,25.04272835
469.9,35.49421574,1484.158919,25.01072051
469.91,35.49421574,1484.158919,25.01072051
469.92,35.44879154,1482.259547,24.97871271
469.93,35.44879154,1482.259547,24.97871271
469.94,35.44879154,1482.259547,24.97871271
469.95,35.56578644,1487.151584,25.06115225
469.96,35.56578644,1487.151584,25.06115225
469.97,35.67618037,1491.767607,25.13894046
469.98,35.67618037,1491.767607,25.13894046
469.99,35.67618037,1491.767607,25.13894046
470,35.78145234,1496.169461,25.21311953
470.01,35.78145234,1496.169461,25.21311953
470.02,35.97371068,1504.208572,25.34859286
470.03,35.97371068,1504.208572,25.34859286
470.04,35.97371068,1504.208572,25.34859286
470.05,36.21102192,1514.131529,25.51581236
470.06,36.21102192,1514.131529,25.51581236
470.07,36.47882956,1525.329666,25.70452091
470.08,36.47882956,1525.329666,25.70452091
470.09,36.47882956,1525.329666,25.70452091
470.1,36.69945757,1534.555029,25.85998471
470.11,36.69945757,1534.555029,25.85998471
470.12,36.74160437,1536.31736,25.88968312
470.13,36.74160437,1536.31736,25.88968312
470.14,36.74160437,1536.31736,25.88968312
470.15,36.44414209,1523.879241,25.68007867
470.16,36.44414209,1523.879241,25.68007867
470.17,36.12852991,1510.6822,25.45768502
470.18,36.12852991,1510.6822,25.45768502
470.19,36.12852991,1510.6822,25.45768502
470.2,36.0827943,1508.769806,25.42545778
470.21,36.0827943,1508.769806,25.42545778
470.22,36.03705869,1506.857412,25.39323054
470.23,36.03705869,1506.857412,25.39323054
470.24,36.03705869,1506.857412,25.39323054
470.25,36.14646884,1511.4323,25.47032555
470.26,36.14646884,1511.4323,25.47032555
470.27,36.30669339,1518.131946,25.58322651
470.28,36.30669339,1518.131946,25.58322651
470.29,36.30669339,1518.131946,25.58322651
470.3,36.49763751,1526.116104,25.71777379
470.31,36.49763751,1526.116104,25.71777379
470.32,36.70996486,1534.994382,25.86738859
470.33,36.70996486,1534.994382,25.86738859
470.34,37.03194511,1548.457699,26.09426945
470.35,37.03194511,1548.457699,26.09426945
470.36,37.03194511,1548.457699,26.09426945
470.37,37.42739532,1564.993096,26.37292033
470.38,37.42739532,1564.993096,26.37292033
470.39,37.86902361,1583.459389,26.68411024
470.4,37.86902361,1583.459389,26.68411024
470.41,37.86902361,1583.459389,26.68411024
470.42,38.35140602,1603.629778,27.02401722
470.43,38.35140602,1603.629778,27.02401722
470.44,38.82685694,1623.510333,27.35903998
470.45,38.82685694,1623.510333,27.35903998
470.46,39.29563394,1643.111825,27.68936001
470.47,39.29563394,1643.111825,27.68936001
470.48,39.29563394,1643.111825,27.68936001
470.49,39.75797866,1662.444356,28.01514759
470.5,39.75797866,1662.444356,28.01514759
470.51,40.21411817,1681.517423,28.33656272
470.52,40.21411817,1681.517423,28.33656272
470.53,40.66426621,1700.33996,28.653756
470.54,40.66426621,1700.33996,28.653756
470.55,41.10862419,1718.920392,28.96686936
470.56,41.10862419,1718.920392,28.96686936
470.57,41.10862419,1718.920392,28.96686936
470.58,41.54738224,1737.266668,29.27603678
470.59,41.54738224,1737.266668,29.27603678
470.6,41.98072007,1755.386303,29.58138488
470.61,41.98072007,1755.386303,29.58138488
470.62,42.40880773,1773.286405,29.88303349
470.63,42.40880773,1773.286405,29.88303349
470.64,42.83180633,1790.973714,30.18109613
470.65,42.83180633,1790.973714,30.18109613
470.66,43.24986873,1808.45462,30.47568052
470.67,43.24986873,1808.45462,30.47568052
470.68,43.66314006,1825.735191,30.76688892
470.69,43.66314006,1825.735191,30.76688892
470.7,44.07175832,1842.821199,31.05481857
470.71,44.07175832,1842.821199,31.05481857
470.72,44.47585483,1859.718133,31.339562
470.73,44.47585483,1859.718133,31.339562
470.74,44.87555468,1876.431225,31.62120736
470.75,44.87555468,1876.431225,31.62120736
470.76,45.27097714,1892.965462,31.8998387
470.77,45.27097714,1892.965462,31.8998387
470.78,45.66223607,1909.325605,32.17553623
470.79,45.66223607,1909.325605,32.17553623
470.8,46.04944018,1925.516199,32.44837657
470.81,46.04944018,1925.516199,32.44837657
470.82,46.43269346,1941.541592,32.71843298
470.83,46.43269346,1941.541592,32.71843298
470.84,46.81209535,1957.405943,32.98577555
470.85,46.81209535,1957.405943,32.98577555
470.86,47.18774111,1973.113235,33.25047138
470.87,47.18774111,1973.113235,33.25047138
470.88,47.55972202,1988.667284,33.51258481
470.89,47.55972202,1988.667284,33.51258481
470.9,47.9281256,2004.071751,33.7721775
470.91,47.9281256,2004.071751,33.7721775
470.92,48.29303587,2019.330148,34.02930865
470.93,48.29303587,2019.330148,34.02930865
470.94,48.65453348,2034.445848,34.28403511
470.95,49.01269598,2049.422092,34.5364115
470.96,49.01269598,2049.422092,34.5364115
470.97,49.3675979,2064.261999,34.78649036
470.98,49.3675979,2064.261999,34.78649036
470.99,49.71931097,2078.968567,35.03432221
471,49.71931097,2078.968567,35.03432221
471.01,50.06790426,2093.544684,35.27995574
471.02,50.06790426,2093.544684,35.27995574
471.03,50.41344429,2107.993132,35.52343781
471.04,50.41344429,2107.993132,35.52343781
471.05,50.7559952,2122.316592,35.76481361
471.06,51.09561881,2136.51765,36.00412673
471.07,51.09561881,2136.51765,36.00412673
471.08,51.43237482,2150.598801,36.24141921
471.09,51.43237482,2150.598801,36.24141921
471.1,51.76632083,2164.562455,36.47673164
471.11,51.76632083,2164.562455,36.47673164
471.12,52.09751249,2178.410939,36.71010325
471.13,52.4260036,2192.146501,36.94157193
471.14,52.4260036,2192.146501,36.94157193
471.15,52.75184613,2205.771315,37.17117431
471.16,52.75184613,2205.771315,37.17117431
471.17,53.07509041,2219.287486,37.39894585
471.18,53.3957851,2232.697048,37.62492085
471.19,53.3957851,2232.697048,37.62492085
471.2,53.71397733,2246.001972,37.84913251
471.21,53.71397733,2246.001972,37.84913251
471.22,54.02971275,2259.204166,38.071613
471.23,54.3430356,2272.305481,38.29239348
471.24,54.3430356,2272.305481,38.29239348
471.25,54.65398875,2285.30771,38.51150418
471.26,54.65398875,2285.30771,38.51150418
471.27,54.96261379,2298.21259,38.72897439
471.28,55.26895106,2311.021809,38.94483254
471.29,55.26895106,2311.021809,38.94483254
471.3,55.57303972,2323.737005,39.15910623
471.31,55.57303972,2323.737005,39.15910623
471.32,55.87491777,2336.359766,39.37182223
471.33,56.17462214,2348.891636,39.58300656
471.34,56.17462214,2348.891636,39.58300656
471.35,56.47218869,2361.334115,39.79268449
471.36,56.76765229,2373.688662,40.0008806
471.37,56.76765229,2373.688662,40.0008806
471.38,57.06104683,2385.956692,40.20761876
471.39,57.06104683,2385.956692,40.20761876
471.4,57.35240527,2398.139585,40.4129222
471.41,57.64175968,2410.238682,40.61681351
471.42,57.64175968,2410.238682,40.61681351
471.43,57.92914128,2422.255286,40.8193147
471.44,58.21458043,2434.190669,41.02044715
471.45,58.21458043,2434.190669,41.02044715
471.46,57.80643703,2417.124518,40.73285211
471.47,56.97830062,2382.496734,40.14931229
471.48,56.97830062,2382.496734,40.14931229
471.49,56.17176709,2348.772255,39.58099477
471.5,56.17176709,2348.772255,39.58099477
471.51,55.41244008,2317.021674,39.04594096
471.52,54.72065581,2288.095333,38.5584806
471.53,54.72065581,2288.095333,38.5584806
471.54,54.13320158,2263.531459,38.14453559
471.55,54.13320158,2263.531459,38.14453559
471.56,53.66055463,2243.768149,37.81148862
471.57,53.19329948,2224.230293,37.48224095
471.58,53.19329948,2224.230293,37.48224095
471.59,52.73290387,2204.979262,37.1578268
471.6,52.73290387,2204.979262,37.1578268
471.61,52.28128127,2186.095066,36.83959448
471.62,52.28128127,2186.095066,36.83959448
471.63,51.84098132,2167.684317,36.52934057
471.64,51.37897595,2148.365975,36.20379211
471.65,51.37897595,2148.365975,36.20379211
471.66,50.93543492,2129.819703,35.89125441
471.67,50.93543492,2129.819703,35.89125441
471.68,50.51687791,2112.318116,35.59632149
471.69,50.51687791,2112.318116,35.59632149
471.7,50.13372093,2096.296749,35.32633294
471.71,50.13372093,2096.296749,35.32633294
471.72,49.81082842,2082.795287,35.09880927
471.73,49.50077229,2069.830567,34.88033065
471.74,49.50077229,2069.830567,34.88033065
471.75,49.21021484,2057.681167,34.67559162
471.76,49.21021484,2057.681167,34.67559162
471.77,48.95210453,2046.888515,34.49371622
471.78,48.95210453,2046.888515,34.49371622
471.79,48.89828087,2044.637927,34.4557898
471.8,48.89828087,2044.637927,34.4557898
471.81,48.84445724,2042.38734,34.4178634
471.82,48.84445724,2042.38734,34.4178634
471.83,48.86996054,2043.453738,34.4358341
471.84,48.86996054,2043.453738,34.4358341
471.85,48.8116517,2041.015605,34.39474723
471.86,48.71505589,2036.976538,34.32668175
471.87,48.71505589,2036.976538,34.32668175
471.88,48.6205068,2033.023052,34.26005848
471.89,48.6205068,2033.023052,34.26005848
471.9,48.5669153,2030.782172,34.22229565
471.91,48.5669153,2030.782172,34.22229565
471.92,48.48787928,2027.477351,34.16660354
471.93,48.48787928,2027.477351,34.16660354
471.94,48.43438038,2025.240343,34.12890596
471.95,48.43438038,2025.240343,34.12890596
471.96,48.38088148,2023.003334,34.09120838
471.97,48.38088148,2023.003334,34.09120838
471.98,48.44631588,2025.739415,34.13731621
471.99,48.54867825,2030.019606,34.20944505
472,48.54867825,2030.019606,34.20944505
472.01,48.67635353,2035.358233,34.29941044
472.02,48.67635353,2035.358233,34.29941044
472.03,48.82332002,2041.503506,34.40296922
472.04,48.82332002,2041.503506,34.40296922
472.05,49.06444727,2051.586026,34.57287765
472.06,49.06444727,2051.586026,34.57287765
472.07,49.35970535,2063.931979,34.78092894
472.08,49.35970535,2063.931979,34.78092894
472.09,49.69257378,2077.850575,35.01548206
472.1,50.04140285,2092.436551,35.26128172
472.11,50.04140285,2092.436551,35.26128172
472.12,50.38717366,2106.894649,35.50492641
472.13,50.38717366,2106.894649,35.50492641
472.14,50.72995053,2121.227557,35.74646144
472.15,50.72995053,2121.227557,35.74646144
472.16,51.06979547,2135.43787,35.98593051
472.17,51.06979547,2135.43787,35.98593051
472.18,51.40676831,2149.528088,36.22337578
472.19,51.74092684,2163.500628,36.45883797
472.2,51.74092684,2163.500628,36.45883797
472.21,52.07232684,2177.357823,36.69235638
472.22,52.07232684,2177.357823,36.69235638
472.23,52.40102223,2191.101928,36.92396901
